customer_id,age,account_age_days,calls_per_day,avg_call_duration,unique_numbers_called,international_calls,sms_per_day,data_usage_gb,recharge_amount,sim_changes,device_changes,complaints_count,roaming_usage,late_payments,fraud_label
107085,60,1050,39,5.35,113,12,12,10.69,32,0,2,0,0,0,0
102011,30,1140,59,9.5,26,36,242,18.18,143,2,1,1,0,0,0
106074,57,966,40,9.05,74,28,247,29.82,37,0,1,2,0,0,0
105563,44,135,681,2.83,125,542,494,22.72,53,6,1,3,0,1,1
107671,61,125,562,3.85,364,99,649,22.28,4,10,11,10,1,0,1
102606,40,699,213,6.71,117,61,65,2.04,109,0,0,1,0,0,0
103264,29,692,116,5.17,40,60,233,17.55,119,2,1,0,0,0,0
106056,39,42,600,2.23,520,294,1005,13.42,42,8,11,8,0,1,1
107371,50,337,36,11.65,109,20,6,13.92,128,0,2,3,0,0,0
100006,26,72,899,1.62,127,532,556,16.79,37,4,8,6,1,1,1
102980,73,803,176,4.12,2,1,42,10.15,28,1,2,3,0,0,0
103361,57,1190,59,7.97,52,6,37,16.75,93,0,1,2,1,0,0
101943,73,1488,78,10.97,109,50,174,19.94,124,2,1,2,0,0,0
107780,36,42,810,2.2,446,406,1487,21.58,43,7,9,2,0,1,1
107364,24,777,125,7.05,37,39,252,8.84,72,0,1,3,1,0,0
106770,62,1441,215,7.29,106,28,179,15.41,30,0,0,0,1,0,0
106152,51,222,451,0.78,593,185,695,0.34,14,2,8,5,1,1,1
106248,42,280,143,11.5,115,25,110,15.85,40,1,0,1,1,0,0
107360,35,536,65,3.3,94,50,240,2.32,129,0,0,2,0,0,0
103134,70,1408,37,6.0,94,5,105,28.95,106,1,0,1,0,0,0
105096,42,129,464,1.33,632,169,1621,1.11,56,8,10,7,0,1,1
102242,26,731,154,9.06,45,30,154,23.52,102,1,0,0,0,0,0
101474,20,226,445,2.29,338,104,647,3.15,18,5,4,4,1,1,1
105946,73,582,104,5.93,94,7,37,6.07,98,0,1,1,0,0,0
101889,27,715,219,4.18,117,2,192,29.59,68,2,0,1,0,1,0
103435,54,100,699,1.84,146,32,1624,1.84,36,7,9,6,0,1,1
104987,45,545,78,7.02,75,64,76,17.41,95,1,2,0,0,0,0
103705,32,234,286,3.85,544,36,1156,17.41,3,3,11,10,0,1,1
102021,33,113,28,10.68,94,30,143,18.27,121,1,1,1,0,0,0
104020,19,36,617,4.26,380,132,670,1.68,15,10,9,2,0,1,1
106301,61,448,103,9.37,26,23,184,8.36,114,2,0,1,0,0,0
105715,24,192,236,4.09,567,179,767,0.28,33,9,8,6,1,1,1
106607,74,873,3,10.9,61,17,59,29.77,134,1,1,0,0,0,0
102658,65,1028,67,10.89,33,59,106,2.52,88,0,0,3,0,1,0
101130,29,40,954,4.48,437,437,1668,10.7,20,3,2,2,0,1,1
104834,20,195,389,2.42,145,228,291,15.02,10,4,1,11,0,0,1
107246,25,1296,148,8.98,40,60,65,4.53,32,0,0,0,0,1,0
104915,62,416,197,11.91,41,61,218,14.69,142,0,1,0,0,1,0
104318,37,222,152,3.24,539,543,1591,22.85,32,6,5,7,0,1,1
107412,25,190,212,11.68,83,63,33,5.66,66,1,1,2,0,0,0
104144,24,79,350,3.45,148,140,1020,10.37,53,3,9,2,1,0,1
101236,74,921,50,5.23,73,21,182,19.44,120,1,2,0,1,0,0
107745,66,392,117,5.2,20,60,209,7.82,108,1,1,2,0,0,0
107189,31,134,202,7.55,103,46,257,23.66,122,0,1,3,1,0,0
102282,39,393,158,7.93,114,41,29,21.79,60,0,0,1,0,0,0
105435,71,810,205,8.33,8,8,149,14.68,120,1,2,1,0,0,0
107003,73,886,26,3.05,34,56,69,11.83,54,1,0,1,0,0,0
104093,73,120,433,0.93,425,498,1555,2.97,11,10,1,1,1,1,1
104653,57,1342,163,2.96,101,26,7,29.45,27,0,0,0,1,0,0
106876,68,1497,6,5.52,88,7,129,29.73,144,0,2,0,0,0,0
100386,34,313,3,8.95,63,13,253,27.68,114,0,2,1,0,1,0
101628,44,31,151,0.37,609,410,212,1.44,35,10,7,3,0,0,1
103585,33,676,120,3.59,61,50,176,25.67,51,2,2,1,0,0,0
102714,45,1025,32,10.59,38,9,100,15.83,46,0,2,0,0,0,0
106891,42,1182,74,4.95,14,25,83,16.24,131,1,2,1,0,0,0
106137,63,152,457,2.08,155,104,408,18.89,29,7,6,8,0,1,1
107005,20,1286,45,8.89,38,52,112,9.95,27,0,2,2,0,0,0
103189,37,70,375,2.72,226,324,524,14.02,16,3,7,4,0,0,1
104305,21,1168,107,9.95,98,13,213,6.62,138,1,0,0,0,0,0
100909,67,1255,15,9.03,31,29,82,0.5,96,0,1,2,1,1,0
106052,61,240,42,10.17,67,18,24,22.45,21,0,2,3,1,0,0
101866,30,1210,53,1.87,53,56,75,29.06,78,0,1,1,0,0,0
101842,30,1050,95,6.66,86,47,225,28.08,89,2,2,1,0,0,0
102497,34,648,24,3.4,105,28,245,27.79,91,1,1,2,0,1,0
106554,25,375,205,6.07,44,52,285,13.82,143,1,1,2,0,0,0
105192,49,787,36,8.69,65,12,162,21.81,130,1,0,1,1,0,0
105071,36,146,911,1.62,172,275,1514,15.96,41,3,1,6,1,0,1
104006,57,166,136,2.84,601,536,1647,1.31,50,5,7,11,0,0,1
102702,44,1389,60,3.95,103,5,164,26.46,133,1,2,1,1,0,0
106583,67,537,92,3.46,48,40,194,7.29,82,0,2,0,0,0,0
100331,33,1259,197,10.19,31,44,275,20.98,81,1,0,3,1,1,0
104700,30,278,176,4.11,42,29,205,5.91,30,0,2,2,0,0,0
107748,53,180,925,3.28,324,403,487,2.62,59,4,10,8,0,1,1
102459,27,1355,97,5.05,85,63,162,7.73,89,1,1,3,0,0,0
101774,64,113,597,4.31,448,170,869,13.1,8,7,3,9,1,0,1
104988,28,153,747,3.53,398,268,659,7.33,6,8,9,10,0,0,1
105239,50,1055,192,6.52,73,69,6,2.28,114,0,2,1,0,0,0
102686,51,12,903,0.44,496,530,284,12.63,5,4,6,3,1,0,1
106752,65,299,27,7.05,118,62,198,9.84,126,1,1,2,0,0,0
106500,66,700,53,4.16,61,60,20,19.73,134,2,2,0,0,0,0
106922,22,1429,51,4.69,56,46,96,8.05,76,1,0,0,0,1,0
105888,26,419,83,8.66,52,27,222,2.36,45,2,2,2,0,0,0
106845,32,156,739,4.49,641,84,270,14.81,36,7,2,11,1,1,1
106121,64,1307,37,5.13,46,56,18,0.67,92,0,1,3,0,0,0
105712,50,595,36,7.17,5,62,243,17.79,104,0,1,1,0,0,0
106027,19,682,80,2.79,100,58,220,4.1,25,0,2,2,0,0,0
100173,19,153,879,2.19,123,126,1161,20.0,39,5,7,9,0,0,1
103321,42,228,151,1.04,249,260,219,11.9,2,9,2,2,0,1,1
106147,25,234,1,4.39,109,29,205,22.74,41,2,1,1,0,0,0
103372,67,383,59,9.28,85,64,202,16.69,20,2,2,2,0,0,0
103311,60,290,51,4.2,48,48,85,1.94,55,0,2,1,1,0,0
104801,55,1144,217,10.79,38,43,127,18.89,94,0,2,1,0,0,0
107239,55,170,563,0.22,436,272,172,18.41,22,5,7,3,0,0,1
107845,60,1362,36,4.87,60,2,62,14.64,69,2,0,3,0,0,0
105344,18,993,41,2.72,108,35,93,7.46,23,1,1,1,0,0,0
103403,45,1095,141,4.3,50,46,86,5.77,126,0,1,3,0,0,0
100018,39,1488,22,4.06,39,50,264,19.01,40,1,0,3,0,1,0
103691,46,1022,136,10.69,42,69,36,18.71,123,0,2,1,0,0,0
106046,62,1415,17,10.84,100,66,190,19.06,28,2,2,0,1,0,0
104096,61,123,408,4.05,573,419,212,21.82,25,4,8,5,0,0,1
103628,20,102,440,3.08,648,445,451,12.54,55,8,11,6,1,1,1
106339,35,841,35,8.18,119,52,167,14.76,84,2,0,3,0,0,0
102174,45,1343,160,11.61,48,19,161,13.07,121,0,1,1,0,0,0
101356,23,34,431,2.64,450,348,379,18.61,58,9,5,11,1,1,1
104856,48,656,199,3.27,5,54,102,1.32,125,2,0,1,0,0,0
107256,44,938,153,1.58,105,14,147,2.99,34,2,0,2,0,1,0
103112,72,508,189,5.69,58,11,221,25.16,71,0,0,2,0,0,0
100182,68,225,765,3.08,486,472,1527,11.29,38,5,5,8,0,1,1
106255,37,28,936,1.03,585,230,1169,8.69,52,7,5,6,0,1,1
106332,18,6,550,2.75,151,45,1253,15.89,51,3,4,10,1,0,1
101812,31,620,205,4.82,34,21,193,16.51,146,0,2,3,0,0,0
105171,22,1184,84,9.24,71,60,259,15.83,33,1,0,2,0,0,0
101800,59,495,49,7.57,5,49,259,25.54,83,0,1,3,0,0,0
102429,23,221,107,6.62,57,17,213,20.74,95,1,2,0,1,0,0
106183,65,104,109,5.8,74,64,265,16.61,108,2,1,2,0,0,0
107704,25,102,486,1.63,204,304,1061,7.75,2,6,3,7,0,1,1
107820,36,789,217,1.72,119,29,41,20.4,128,2,2,0,0,1,0
105577,74,2,986,4.34,170,326,1524,14.58,34,8,9,9,1,0,1
105330,49,1153,131,9.05,9,61,192,22.3,62,0,1,1,0,0,0
107626,54,21,684,4.22,624,133,881,19.61,55,6,4,2,1,1,1
101159,51,232,114,8.07,103,52,31,1.27,47,2,1,1,0,1,0
101213,48,111,480,1.69,289,425,1080,22.25,40,10,6,1,0,1,1
101325,35,1366,160,2.08,49,64,289,28.72,138,0,0,2,0,0,0
104932,49,721,65,5.77,37,69,138,11.26,109,1,0,0,0,0,0
101455,50,275,119,7.2,2,24,96,29.71,129,1,2,0,0,0,0
104694,74,231,564,2.53,305,37,684,18.09,31,7,3,6,0,0,1
106127,66,109,720,1.86,607,238,1200,10.71,8,10,9,11,1,0,1
101644,58,203,535,1.24,694,136,678,4.53,9,7,7,3,0,1,1
102140,44,662,200,4.26,86,23,7,4.83,114,2,0,2,0,0,0
104536,51,73,483,3.57,195,143,744,0.27,43,11,8,8,1,1,1
104457,26,201,101,9.76,66,41,102,26.61,93,1,2,2,0,1,0
106466,61,1208,155,10.57,115,2,95,27.43,76,0,1,0,0,0,0
104378,23,190,697,0.47,266,534,527,9.07,23,10,1,1,0,0,1
100729,71,209,453,3.78,133,487,1593,9.75,25,7,7,5,1,0,1
104357,55,59,195,0.55,663,505,1012,9.41,40,9,5,4,1,1,1
101936,68,1164,153,3.83,75,60,46,20.43,69,2,2,3,0,0,0
103793,36,211,142,3.71,145,424,582,19.82,58,10,3,3,1,1,1
107464,28,73,190,2.88,170,506,1050,4.96,12,5,1,8,1,1,1
106903,60,908,183,7.78,29,42,148,14.53,100,1,0,3,0,0,0
107074,37,1474,153,4.65,105,26,128,4.87,109,2,0,3,0,0,0
101110,55,168,928,3.68,251,389,344,13.96,34,2,4,2,1,1,1
106503,49,177,98,4.93,10,47,68,7.65,119,2,2,1,0,0,0
102998,50,1012,130,4.24,59,32,83,0.23,24,2,0,2,0,1,0
102394,42,1297,61,3.12,41,19,240,7.92,98,0,0,3,0,0,0
101185,73,27,406,1.08,261,268,798,24.4,36,11,11,8,1,1,1
102007,55,466,143,7.9,101,13,118,9.47,48,2,0,3,0,1,0
100193,70,109,387,3.1,380,132,1137,20.57,8,10,11,7,1,1,1
107640,73,640,70,11.19,22,68,203,6.32,138,0,0,3,0,0,0
100578,45,23,837,4.08,542,228,1444,5.13,46,7,8,9,1,1,1
100771,63,638,21,7.11,92,59,124,21.57,130,0,2,1,0,0,0
102395,68,58,143,2.05,523,432,1197,24.11,20,5,2,11,1,1,1
107919,72,91,906,4.21,389,362,1074,2.36,3,9,8,10,0,0,1
101846,36,959,67,4.7,4,65,155,19.28,130,2,0,3,0,1,0
106696,39,218,523,1.28,267,389,426,8.08,53,5,2,6,0,0,1
104274,47,221,965,3.3,332,457,1093,0.64,48,9,4,6,1,1,1
103740,37,608,143,5.76,44,9,179,8.53,122,1,1,0,0,0,0
104600,45,468,7,4.63,53,16,190,17.41,74,0,1,0,0,1,0
106682,58,1352,27,7.49,12,16,122,24.15,51,2,0,1,0,0,0
106259,53,731,148,4.69,4,11,70,24.78,82,0,2,0,0,1,0
102073,27,1496,161,4.04,114,51,33,0.24,115,0,1,0,0,0,0
101896,72,43,754,3.6,204,389,652,0.22,10,9,1,6,1,1,1
105894,19,988,161,8.99,49,22,265,4.81,81,1,2,3,0,0,0
103659,67,70,258,0.49,681,168,221,9.17,2,3,2,10,0,0,1
102379,22,96,621,2.74,655,50,255,16.97,12,10,3,10,1,0,1
101447,65,1017,11,8.2,7,20,298,4.37,22,0,1,0,1,0,0
100342,62,1255,61,5.1,33,14,44,27.74,73,2,1,0,0,0,0
107059,45,1165,82,11.3,118,55,39,0.45,47,0,1,2,0,0,0
102527,25,1456,117,8.91,35,56,229,16.9,56,1,0,3,0,0,0
100727,28,102,91,9.3,73,63,276,11.7,90,1,1,0,0,0,0
104577,52,131,858,3.66,508,387,173,19.64,23,4,9,11,1,0,1
100976,70,1102,27,9.32,107,0,262,4.07,37,0,2,3,0,1,0
105647,60,5,441,3.68,243,267,824,21.11,47,6,10,3,1,0,1
103516,43,1477,120,2.31,9,61,210,22.85,71,1,0,0,0,1,0
106064,47,1058,152,7.12,58,69,281,5.06,44,1,0,0,0,1,0
107674,65,1277,158,6.94,62,32,193,27.43,31,2,2,2,0,0,0
103940,50,1,842,3.66,429,234,839,17.42,27,9,9,5,0,1,1
101299,47,179,257,0.68,543,170,1429,13.49,8,9,2,9,1,1,1
107347,68,324,60,2.99,81,33,111,13.42,24,1,1,2,1,0,0
100660,36,216,205,7.65,71,23,151,16.99,124,0,0,0,0,0,0
101492,38,1,956,0.92,662,298,1666,6.2,21,7,4,8,0,1,1
105391,33,66,181,0.53,449,90,632,14.43,22,4,1,6,1,1,1
105571,46,188,805,4.2,399,503,945,2.0,30,5,6,7,0,1,1
105857,50,927,6,10.79,27,47,224,1.85,60,2,2,0,0,0,0
102315,43,1140,195,5.25,61,60,90,6.99,61,0,0,0,0,0,0
107426,73,117,298,4.0,607,395,240,16.63,29,8,9,9,0,1,1
107367,62,636,90,5.56,113,39,19,8.66,80,2,1,1,0,1,0
101085,50,349,87,7.2,10,63,30,25.22,95,2,0,2,0,0,0
107545,38,246,451,2.57,80,426,1097,19.07,52,3,10,8,0,0,1
103198,28,164,47,11.19,23,48,55,22.92,97,0,2,3,0,0,0
105787,36,479,179,7.26,18,22,40,27.34,121,0,1,0,0,0,0
105434,62,141,81,9.48,5,50,242,21.97,60,2,2,2,1,0,0
100067,18,63,686,1.18,510,338,1310,5.3,57,6,10,9,0,1,1
106362,51,146,129,2.36,529,465,1171,0.99,46,4,5,2,0,1,1
102269,29,704,189,7.81,106,44,255,22.13,90,0,1,0,0,0,0
105653,48,1243,37,1.87,43,5,110,26.6,105,2,0,2,0,0,0
106054,24,96,430,3.01,203,437,434,2.83,34,5,5,10,0,0,1
106308,62,35,910,3.24,381,108,733,11.79,40,3,7,4,1,0,1
103447,60,1013,129,8.61,14,60,117,24.92,23,0,1,0,0,0,0
102367,31,52,879,1.96,627,184,1135,6.18,3,4,9,8,0,0,1
104761,63,103,690,2.29,410,416,829,19.28,5,5,4,6,1,1,1
107127,63,990,18,6.97,40,65,122,12.82,86,2,2,1,0,0,0
102512,73,1062,58,2.72,70,7,251,14.59,73,2,1,1,0,0,0
102723,57,873,105,3.31,89,15,91,25.35,39,2,2,0,0,0,0
106817,43,244,910,3.99,548,105,1689,6.55,28,5,5,6,0,1,1
105924,58,239,196,7.48,51,62,176,17.19,55,2,0,3,0,0,0
101143,63,206,240,1.66,652,208,312,5.32,42,7,4,11,1,0,1
107591,60,1282,211,5.95,92,7,18,23.41,70,0,1,1,0,0,0
106520,58,298,18,11.38,10,51,155,14.95,104,0,0,3,0,0,0
106864,57,145,924,1.31,151,393,1068,18.72,47,10,11,11,1,1,1
106907,63,487,77,1.91,52,31,299,16.32,93,1,0,1,0,0,0
103789,62,1079,110,4.62,15,54,147,27.83,60,1,0,3,0,0,0
102220,45,101,398,1.05,114,388,1036,0.41,47,11,3,3,0,1,1
102331,59,1462,182,2.69,33,65,82,12.4,97,1,2,3,1,1,0
105505,40,168,230,3.03,375,314,450,17.34,34,11,4,6,1,0,1
106040,62,37,274,0.23,451,87,796,18.99,51,9,8,3,1,0,1
107436,58,67,547,1.84,330,485,1115,22.76,21,2,11,7,1,1,1
104088,44,1229,181,9.19,52,26,128,4.81,81,1,2,2,0,0,0
101967,19,181,334,1.97,523,466,161,11.44,41,4,2,6,0,1,1
106263,53,719,163,7.99,72,56,157,11.69,80,0,0,1,0,1,0
107388,38,1281,60,1.86,39,10,226,28.2,39,1,2,2,0,0,0
104365,74,1328,140,7.41,65,31,62,24.57,63,0,0,2,0,0,0
100423,25,398,138,5.74,50,10,194,29.11,32,0,1,2,0,0,0
106934,26,45,890,1.18,458,445,413,14.52,18,11,5,9,1,0,1
101904,34,586,217,10.39,119,8,217,23.47,129,2,0,1,0,0,0
107260,25,875,150,8.77,100,53,163,4.42,73,0,0,3,1,0,0
103917,70,166,922,3.87,513,45,1132,22.32,1,5,9,5,1,0,1
103618,73,187,291,0.7,314,507,270,12.69,38,8,11,5,0,0,1
100839,37,66,934,3.72,508,194,1039,15.96,14,5,6,3,0,0,1
104596,44,100,538,0.27,214,91,1244,9.7,48,6,5,8,0,0,1
104922,27,1019,121,7.01,96,37,153,26.12,103,0,1,3,0,0,0
100141,48,922,110,10.93,111,51,25,20.06,44,2,0,3,0,0,0
106610,33,151,408,0.84,559,61,549,22.46,28,11,5,8,0,1,1
101377,30,527,44,7.31,15,57,228,19.01,139,2,1,1,0,0,0
103674,58,1182,109,6.23,8,23,149,23.01,53,0,1,2,0,0,0
106225,25,1193,88,7.33,8,24,102,9.27,143,2,0,0,0,0,0
107837,33,89,969,3.61,513,486,1063,2.55,18,6,11,2,0,0,1
103808,55,89,931,2.93,321,84,716,24.57,58,10,8,2,1,0,1
101138,31,145,617,4.38,637,215,1329,22.24,9,4,10,2,1,1,1
102257,18,182,575,4.2,625,109,1625,3.08,41,4,11,8,0,1,1
101787,21,190,935,1.02,566,374,1506,22.44,1,6,6,11,1,0,1
103938,71,461,35,1.61,32,36,119,11.77,132,1,0,2,0,0,0
105404,49,179,465,4.4,373,151,524,19.84,16,7,2,11,0,1,1
107365,25,1345,65,7.34,85,45,283,12.47,64,0,2,1,0,0,0
100459,62,1012,154,4.2,43,46,53,4.18,72,2,1,3,0,0,0
107315,25,1014,30,3.13,68,0,152,23.23,76,2,1,2,0,1,0
100948,69,215,518,3.35,227,410,1282,22.1,39,9,8,2,1,0,1
103700,26,1098,213,5.26,95,64,91,10.21,131,0,1,1,0,1,0
101336,64,1408,112,5.89,93,47,290,11.58,37,1,1,3,0,0,0
104628,34,233,293,2.68,606,514,1342,8.7,8,8,3,10,1,0,1
107570,61,90,818,1.61,139,536,1316,16.78,53,3,6,7,1,0,1
101602,49,1089,29,6.22,91,26,227,4.06,75,1,0,1,0,0,0
102238,58,48,757,1.54,468,227,351,14.62,2,8,4,5,0,1,1
100639,57,419,121,2.99,4,35,299,28.09,134,0,1,3,0,0,0
107718,64,800,56,4.12,11,42,189,19.09,132,0,2,3,0,0,0
103830,62,1483,80,9.27,28,4,133,3.42,99,1,2,0,0,0,0
105605,34,552,4,9.62,71,5,94,10.08,142,0,0,3,0,0,0
107706,38,525,207,7.43,92,44,53,9.89,57,2,0,2,0,1,0
107155,22,326,174,6.51,3,50,224,11.26,21,0,0,0,0,0,0
101070,73,61,428,3.56,554,373,777,10.12,29,6,3,7,0,0,1
100155,40,325,203,4.86,23,21,285,21.89,21,0,0,2,0,1,0
102295,59,384,208,4.27,28,45,127,12.47,141,1,2,1,1,0,0
105584,22,934,159,4.09,2,45,132,5.78,112,0,1,2,0,0,0
104578,30,248,733,1.69,605,263,1361,3.53,30,2,7,9,1,1,1
101089,65,125,882,1.74,641,436,881,6.47,20,4,8,2,0,0,1
102940,43,262,1,10.05,118,34,77,27.9,115,0,0,1,0,0,0
106768,67,467,45,3.92,30,7,201,7.9,66,2,2,0,0,0,0
104384,50,681,31,11.55,14,4,32,18.8,40,1,0,1,0,0,0
100930,33,982,201,1.82,20,30,246,11.6,130,1,1,1,0,0,0
102909,46,52,652,2.59,493,494,1582,24.34,9,4,7,3,0,0,1
105153,56,223,599,2.75,215,541,829,9.0,5,8,9,5,1,1,1
107548,69,405,24,5.55,46,26,19,25.31,106,1,1,3,0,0,0
103247,46,95,405,3.08,314,323,934,12.17,18,4,2,8,1,1,1
107268,50,694,91,4.42,90,4,51,1.67,139,0,2,2,0,0,0
106703,61,1,712,3.15,393,330,1615,5.28,36,11,10,2,0,1,1
107375,52,853,73,5.73,108,38,96,22.48,75,2,2,3,0,1,0
107090,19,23,426,1.52,263,83,1317,4.69,1,3,10,8,0,0,1
106911,49,122,817,4.32,93,397,283,17.1,15,7,4,3,1,1,1
107509,32,751,26,2.61,61,58,11,26.92,21,2,2,1,0,0,0
101698,70,3,375,3.34,595,241,1389,1.11,16,5,3,5,1,1,1
107756,22,173,953,1.95,358,491,1575,11.03,15,6,5,3,1,1,1
107951,28,988,182,10.54,23,48,55,21.57,115,2,0,3,0,0,0
105414,36,654,33,2.48,61,13,289,3.77,149,1,2,2,0,0,0
103831,26,617,6,9.53,97,41,36,6.62,32,2,1,0,1,0,0
107291,65,970,100,10.34,29,53,236,24.03,59,1,0,0,1,0,0
107729,29,71,564,2.8,525,457,703,3.94,32,5,4,10,0,0,1
100985,27,424,79,7.03,64,39,84,1.11,140,2,2,3,1,1,0
101821,19,107,215,7.47,8,34,114,12.31,103,2,0,3,0,1,0
107037,58,893,123,11.8,89,62,285,16.65,105,0,2,2,0,1,0
100587,40,241,447,2.06,659,476,522,12.69,1,5,1,1,1,0,1
107627,47,111,538,1.14,83,172,1517,24.11,35,6,4,1,1,0,1
105557,58,1119,20,4.1,20,68,258,21.05,72,0,1,2,0,0,0
107285,29,959,47,9.67,97,66,247,18.81,148,1,0,1,0,0,0
107946,54,757,20,4.15,23,57,112,11.93,117,1,1,1,0,0,0
106464,24,228,181,2.62,525,523,1575,13.88,5,10,5,4,1,1,1
106353,53,523,98,9.9,106,3,117,10.35,145,1,2,0,0,0,0
103557,66,889,195,8.21,29,56,19,19.5,72,2,0,2,0,1,0
101395,60,196,678,0.52,168,232,1095,21.09,12,10,11,5,1,0,1
100264,46,734,202,11.4,115,66,109,24.83,102,2,0,0,0,0,0
103547,63,1102,59,8.3,49,54,137,1.49,104,2,2,1,0,0,0
105448,73,307,206,2.11,56,51,24,25.83,134,1,1,2,0,0,0
107303,72,152,88,4.22,32,44,152,27.84,47,1,0,2,0,1,0
107054,42,116,157,5.6,116,48,17,5.67,74,0,1,1,0,0,0
103864,53,812,110,11.63,9,50,154,4.97,66,2,0,2,0,0,0
106644,48,144,196,1.47,522,506,465,7.13,34,3,5,7,1,1,1
102400,59,1137,163,11.97,50,58,83,2.9,124,0,0,3,1,0,0
106658,39,1144,157,4.69,54,15,55,0.31,37,0,0,3,0,1,0
103711,26,1163,119,2.25,53,54,25,22.01,94,0,1,3,0,0,0
100246,23,351,84,11.77,4,62,49,21.87,128,2,0,0,0,0,0
101594,39,1241,14,10.15,30,49,191,17.96,87,1,2,2,0,0,0
107772,24,90,383,4.44,209,487,1062,2.44,16,8,4,5,1,0,1
105624,46,198,443,3.02,612,46,228,18.73,19,4,6,3,0,1,1
100923,20,872,51,11.56,111,7,69,21.99,82,1,1,2,0,0,0
105676,66,357,108,7.18,22,57,210,28.53,65,2,0,0,0,0,0
107430,49,1163,152,3.77,102,59,57,13.03,43,2,1,0,0,0,0
100669,68,33,181,3.66,686,64,1629,17.83,54,10,3,9,1,1,1
103604,18,400,108,8.57,6,11,270,15.39,59,1,0,1,0,0,0
101910,30,218,373,1.23,623,149,1124,0.42,54,6,3,1,1,1,1
106086,55,1029,134,6.88,113,32,256,21.14,145,2,1,1,0,0,0
103958,71,123,714,1.82,581,204,1448,20.35,43,5,9,1,1,0,1
102696,74,696,194,9.2,95,51,193,8.64,74,0,0,3,1,0,0
102591,31,1126,88,8.89,29,43,106,7.08,36,1,0,1,0,0,0
101781,74,170,883,0.8,248,544,1537,1.89,57,4,10,3,1,0,1
103013,40,1085,77,3.82,102,51,274,18.15,76,0,0,2,0,0,0
102307,41,896,119,10.55,51,6,100,5.44,87,0,0,0,0,1,0
104791,46,150,182,7.59,34,22,168,9.77,78,1,2,2,0,0,0
103690,47,209,47,2.68,49,1,289,28.36,87,1,0,2,0,0,0
100687,57,17,766,2.84,207,402,717,12.54,59,11,3,10,1,0,1
100612,55,550,203,3.49,17,1,106,19.07,145,1,0,0,0,0,0
103200,49,471,99,7.16,51,58,190,8.8,42,2,1,2,0,0,0
102267,26,174,654,1.77,227,469,777,3.5,25,4,1,9,0,0,1
107666,28,705,33,8.25,5,50,233,29.68,22,0,2,1,0,0,0
106821,51,504,142,5.86,20,28,248,19.63,49,2,1,2,0,0,0
101898,34,702,79,1.57,33,22,188,25.6,75,0,1,0,0,0,0
105792,23,1080,182,9.59,80,66,82,2.84,75,0,1,1,1,0,0
100258,42,456,15,10.08,74,26,248,7.03,62,0,0,1,0,0,0
102924,23,1452,128,2.08,50,53,246,4.53,138,1,0,1,1,0,0
102822,28,135,964,0.58,268,479,243,19.23,1,8,1,10,1,0,1
103339,63,455,93,9.56,71,62,214,29.41,108,2,2,0,0,0,0
103525,56,143,612,3.48,578,176,1674,1.05,49,8,11,7,1,0,1
104563,21,39,902,2.12,221,375,452,15.08,26,3,2,1,0,0,1
102285,61,150,381,3.48,574,84,398,9.82,10,10,5,6,1,1,1
106763,30,168,126,7.0,78,47,299,15.43,58,1,0,0,0,0,0
100484,47,114,610,3.36,621,293,974,23.99,51,5,8,9,1,0,1
102211,38,1217,89,7.75,116,69,14,5.04,123,1,1,0,1,1,0
104965,44,120,316,0.21,328,261,1636,15.54,47,10,8,7,1,0,1
102555,23,67,542,2.22,85,126,221,16.53,3,3,6,8,1,0,1
100007,31,732,1,9.08,15,26,207,12.94,61,0,2,2,1,0,0
103657,43,238,415,4.42,448,328,886,15.53,26,9,1,8,1,0,1
106784,44,42,963,1.8,681,271,751,7.85,14,10,7,11,0,0,1
104402,27,914,149,10.04,90,36,168,12.2,36,1,2,3,0,0,0
102426,22,214,627,2.82,624,338,677,3.76,23,2,10,9,1,1,1
101814,58,115,592,2.9,398,542,1198,21.02,15,6,1,5,0,1,1
102274,52,603,160,6.18,56,62,296,21.78,123,1,0,2,0,0,0
101011,44,8,915,0.26,126,371,1415,14.68,50,2,7,3,0,1,1
106144,48,97,741,3.53,467,541,1226,6.58,29,10,9,8,1,1,1
101067,39,395,52,5.44,64,57,151,28.41,137,0,2,3,0,0,0
101991,48,793,157,2.29,24,37,41,6.56,106,2,2,0,0,0,0
103970,63,177,598,4.17,346,242,1482,2.14,6,11,11,1,1,1,1
105694,63,725,129,2.4,47,58,264,14.51,63,1,2,0,0,1,0
106976,65,781,22,2.65,112,53,174,19.77,104,2,1,0,0,1,0
103867,19,209,53,5.8,29,17,263,6.65,127,1,2,1,0,0,0
107140,25,1076,211,8.09,92,60,126,11.2,47,2,1,2,0,0,0
103048,69,173,139,2.18,371,383,1410,15.75,52,8,7,1,0,1,1
100781,25,207,401,2.63,189,239,898,7.59,49,4,11,9,1,0,1
107760,58,916,133,11.92,47,55,259,26.8,31,2,1,3,0,0,0
101749,51,1205,100,5.38,102,16,124,9.55,120,2,2,1,0,1,0
102791,59,627,4,11.99,116,27,210,22.5,122,0,0,0,1,0,0
101091,66,65,645,2.46,317,309,1605,18.27,36,10,4,10,1,0,1
105533,59,771,177,3.56,81,56,136,21.69,28,2,0,0,0,0,0
106766,59,779,80,10.89,68,38,233,14.38,93,2,2,2,0,0,0
107137,31,379,20,8.45,83,34,63,28.29,50,0,0,3,1,0,0
